 551.83241 14.863 0.004
 552.73608 14.891 0.004
 552.76836 14.881 0.004
 553.83838 14.929 0.004
 554.73890 14.932 0.004
 557.91403 14.976 0.004
 559.74291 15.032 0.004
 559.76916 15.032 0.004
 560.91237 15.068 0.004
 561.70830 15.094 0.004
 562.76895 15.098 0.004
 563.86202 15.121 0.005
 567.76856 15.198 0.004
 568.76710 15.218 0.004
 569.73717 15.233 0.004
 570.73330 15.246 0.004
 572.75723 15.299 0.005
 573.79176 15.327 0.004
 574.72904 15.360 0.004
 575.66266 15.389 0.005
 576.64302 15.418 0.005
 577.78894 15.430 0.005
 578.64343 15.450 0.005
 578.89860 15.475 0.004
 581.63866 15.561 0.005
 582.65255 15.569 0.005
 583.64735 15.596 0.005
 583.93468 15.613 0.005
 587.66231 15.695 0.005
 588.91953 15.720 0.005
 590.92324 15.742 0.007
 599.94453 15.990 0.005
 601.66827 15.993 0.006
 601.89209 16.022 0.006
 605.83563 16.079 0.006
 606.84802 16.120 0.006
 607.84465 16.153 0.006
 608.83629 16.154 0.005
 615.87339 16.335 0.007
 616.87462 16.286 0.007
 622.84804 16.429 0.007
 623.78794 16.405 0.007
 624.80371 16.429 0.007
 625.88657 16.490 0.007
 626.74873 16.446 0.007
 627.74783 16.448 0.007
 628.86429 16.488 0.008
 629.81491 16.445 0.007
 632.68811 16.502 0.007
 633.83447 16.528 0.007
 635.66659 16.539 0.007
 643.80424 16.545 0.008
 645.64340 16.566 0.007
 652.74894 16.569 0.007
 653.60229 16.533 0.007
 655.67827 16.509 0.007
 656.78853 16.510 0.007
 657.75794 16.484 0.007
 664.66270 16.388 0.007
 666.55137 16.349 0.006
 669.55286 16.281 0.006
 670.64855 16.263 0.007
 671.77112 16.250 0.006
 685.59925 15.952 0.006
 688.55641 15.874 0.006
 689.51944 15.878 0.005
 694.52363 15.747 0.005
 698.66108 15.641 0.005
 701.60695 15.571 0.006
 704.60638 15.492 0.006
 707.52089 15.440 0.005
 716.57625 15.361 0.004
 728.57552 15.274 0.004
 730.51763 15.256 0.005
 741.56874 15.151 0.004
 748.51754 15.032 0.005
 857.88323 16.102 0.007
 885.80593 16.194 0.007
 891.86544 16.175 0.006
 896.80735 16.168 0.006
 900.80750 16.130 0.006
 909.88106 15.961 0.007
 924.92929 15.726 0.006
 926.86079 15.697 0.006
 931.75701 15.602 0.005
 934.85571 15.553 0.005
 936.75762 15.527 0.004
 937.90290 15.491 0.004
 941.88220 15.410 0.004
 944.80831 15.328 0.004
 949.78482 15.125 0.004
 951.74960 15.082 0.004
 952.83680 15.046 0.004
 953.84440 15.014 0.004
 961.89766 14.918 0.004
 963.78091 14.866 0.004
 965.67390 14.835 0.004
 966.85349 14.819 0.004
 968.74039 14.781 0.004
 968.86717 14.775 0.004
 969.80046 14.780 0.004
 970.72082 14.766 0.004
 970.89526 14.756 0.004
 971.62905 14.749 0.004
 978.64672 14.661 0.004
 985.73065 14.573 0.004
 986.80968 14.562 0.004
 987.76453 14.514 0.004
 988.65970 14.539 0.004
 989.65566 14.523 0.004
 990.62427 14.537 0.004
 991.83604 14.530 0.004
 992.78045 14.519 0.004
 995.57817 14.511 0.004
 995.72525 14.511 0.004
 997.61846 14.503 0.004
1005.59278 14.508 0.004
1007.60252 14.502 0.004
1011.60582 14.526 0.004
1020.63008 14.545 0.004
1021.55320 14.551 0.004
1025.64578 14.617 0.004
1026.72937 14.607 0.004
1035.54004 14.684 0.004
1036.55822 14.701 0.004
1037.74845 14.685 0.004
1038.57849 14.707 0.004
1039.69336 14.723 0.004
1040.57432 14.749 0.004
1041.59876 14.764 0.004
1042.58348 14.768 0.004
1042.59964 14.755 0.004
1043.50146 14.795 0.004
1043.52843 14.793 0.004
1044.48618 14.804 0.004
1045.48773 14.823 0.004
1045.72286 14.809 0.004
1046.49855 14.831 0.004
1046.72361 14.852 0.004
1047.51198 14.846 0.004
1047.66236 14.851 0.004
1048.50122 14.865 0.004
1049.50135 14.877 0.004
1051.53382 14.898 0.004
1052.69566 14.935 0.004
1053.52530 14.937 0.004
1054.50015 14.960 0.004
1060.51824 15.063 0.004
1061.61992 15.083 0.004
1062.60335 15.105 0.005
1063.57503 15.117 0.004
1064.50583 15.140 0.004
1068.51514 15.237 0.005
1072.65370 15.323 0.004
1077.55597 15.435 0.005
1079.64487 15.509 0.005
1082.59512 15.573 0.006
1088.50527 15.686 0.006
1091.50570 15.771 0.006
1094.54898 15.861 0.006
1103.50493 16.052 0.007
1108.51453 16.133 0.007
1111.51882 16.205 0.009
1117.51719 16.324 0.007
1126.50410 16.379 0.012
1228.85768 14.981 0.004
1232.85583 14.932 0.004
1235.84642 14.910 0.004
1241.85079 14.875 0.004
1246.81410 14.841 0.004
1253.80373 14.835 0.004
1256.79769 14.822 0.004
1260.79072 14.808 0.004
1265.84903 14.796 0.004
1267.83231 14.786 0.004
1270.82108 14.802 0.004
1278.78429 14.808 0.004
1280.83080 14.819 0.004
1289.74148 14.917 0.004
1294.75100 14.992 0.004
1296.70214 15.052 0.004
1297.92722 15.072 0.004
1299.86003 15.087 0.004
1305.78974 15.221 0.004
1306.72634 15.245 0.004
1307.83430 15.256 0.005
1310.67320 15.325 0.005
1313.80973 15.390 0.005
1315.68676 15.420 0.005
1316.78469 15.455 0.005
1317.75582 15.460 0.005
1318.66844 15.473 0.005
1319.72884 15.493 0.005
1320.92496 15.532 0.005
1321.92485 15.552 0.005
1327.65217 15.662 0.007
1331.89614 15.789 0.009
1333.78181 15.792 0.006
1336.62891 15.833 0.007
1339.64184 15.926 0.006
