2125.61710 17.384 0.028
2129.69151 17.768 0.021
2132.63307 18.387 0.035
2136.53720 18.047 0.034
2141.54891 17.408 0.016
2144.63908 17.545 0.018
2160.60661 17.435 0.021
2175.64462 17.449 0.030
2211.50155 17.565 0.037
2347.83310 18.059 0.030
2357.86063 17.446 0.017
2372.84851 17.498 0.019
2383.81116 18.342 0.032
2388.79100 17.639 0.023
2390.81391 17.512 0.021
2397.69809 17.957 0.027
2401.82974 18.295 0.034
2403.90672 17.974 0.025
2405.89412 17.573 0.022
2411.73437 17.519 0.016
2414.89346 18.086 0.034
2416.85139 18.364 0.038
2424.81876 17.461 0.020
2428.84738 17.554 0.021
2432.86085 18.380 0.069
2434.74572 18.305 0.032
2436.79442 18.087 0.029
2438.75519 17.620 0.021
2441.73288 17.451 0.016
2445.63929 17.515 0.018
2448.65746 18.088 0.069
2455.69702 17.634 0.020
2459.61703 17.478 0.015
2463.54835 17.714 0.025
2466.64456 18.364 0.040
2468.67485 18.316 0.027
2470.65719 18.017 0.025
2472.68536 17.582 0.018
2481.56470 18.104 0.039
2484.62727 18.244 0.037
2486.71924 18.038 0.036
2490.68743 17.470 0.021
2493.64898 17.371 0.018
2495.74759 17.575 0.024
2498.51445 18.074 0.023
2499.47587 18.286 0.038
2500.48648 18.268 0.038
2500.55895 18.284 0.030
2501.48107 18.255 0.045
2502.49242 18.222 0.036
2502.57015 18.175 0.032
2503.47314 18.114 0.104
2508.48357 17.428 0.021
2508.67045 17.464 0.023
2509.56464 17.396 0.037
2512.61682 17.525 0.023
2517.57069 18.307 0.039
2520.58605 18.032 0.028
2528.49129 17.490 0.023
2538.49773 17.835 0.028
2542.52502 17.412 0.023
2552.49897 18.162 0.040
2556.58312 17.589 0.027
2563.49754 17.650 0.025
2575.52602 17.513 0.027
2707.86703 17.546 0.018
2714.90635 17.674 0.019
2729.84030 17.503 0.020
2733.92049 18.277 0.047
2744.91804 17.407 0.016
2753.89295 18.217 0.037
2757.80446 17.557 0.020
2761.82156 17.385 0.019
2767.79686 18.326 0.046
2775.72593 17.519 0.026
2783.82991 18.074 0.028
2785.75551 18.287 0.036
2787.60584 18.180 0.043
2789.76255 17.791 0.022
2791.71899 17.571 0.019
2794.93383 17.414 0.023
2796.83267 17.524 0.018
2797.89390 17.631 0.020
2809.72175 17.459 0.022
2811.64610 17.344 0.019
2812.72061 17.398 0.018
2813.82989 17.494 0.019
2814.75341 17.598 0.020
2816.61806 17.990 0.025
2818.58938 18.307 0.033
2820.79598 18.208 0.037
2826.75946 17.447 0.016
2835.64360 18.313 0.049
2837.64037 18.297 0.059
2839.71283 17.876 0.029
2841.72214 17.533 0.019
2843.64864 17.435 0.019
2845.65931 17.354 0.018
2850.52730 18.106 0.030
2852.53967 18.212 0.043
2854.54339 18.215 0.036
2856.73377 17.843 0.036
2858.68638 17.551 0.037
2862.59907 17.419 0.023
2865.70264 17.757 0.029
2868.58885 18.311 0.032
2879.63543 17.384 0.018
2884.66577 18.338 0.045
2892.65412 17.512 0.029
2895.62782 17.413 0.019
2900.55607 18.126 0.038
2906.50795 17.830 0.030
2911.53215 17.374 0.021
2918.55613 18.396 0.055
2930.57528 17.489 0.029
3051.88680 18.203 0.049
3064.82169 17.548 0.023
3067.89512 18.230 0.029
3070.85666 18.188 0.041
3073.81211 17.698 0.023
3075.85079 17.427 0.019
3079.89533 17.394 0.022
3079.91117 17.370 0.024
3080.82744 17.480 0.019
3080.87253 17.483 0.018
3080.89626 17.489 0.017
3080.90975 17.482 0.019
3081.79722 17.602 0.021
3081.84116 17.619 0.019
3081.91281 17.565 0.027
3082.84337 17.817 0.022
3082.88252 17.849 0.021
3083.80691 18.066 0.024
3083.86835 18.049 0.026
3084.78460 18.238 0.032
3084.86729 18.226 0.027
3085.78834 18.329 0.029
3085.85863 18.225 0.029
3086.84025 18.213 0.027
3088.79775 18.049 0.024
3089.90698 17.793 0.021
3091.82721 17.524 0.017
3096.86532 17.382 0.018
3098.85277 17.715 0.019
3100.80630 18.154 0.030
3101.92005 18.296 0.045
3103.77757 18.190 0.035
3108.77013 17.488 0.017
3109.80230 17.451 0.016
3110.83670 17.388 0.017
3112.79505 17.388 0.015
3113.87598 17.497 0.016
3114.78685 17.588 0.017
3115.87032 17.750 0.020
3116.92578 18.041 0.030
3122.91284 17.861 0.026
3125.87316 17.458 0.020
3126.89877 17.397 0.016
3127.80962 17.350 0.017
3128.82265 17.337 0.016
3130.70056 17.491 0.022
3134.82220 18.249 0.037
3135.90191 18.290 0.036
3138.70364 17.997 0.030
3139.88091 17.740 0.020
3140.88069 17.503 0.017
3142.76893 17.456 0.017
3144.78990 17.308 0.016
3146.81256 17.424 0.018
3151.75252 18.222 0.035
3151.90520 18.311 0.040
3152.75662 18.170 0.033
3153.76052 18.188 0.037
3154.82208 18.143 0.035
3156.84177 17.733 0.025
3158.91588 17.495 0.033
3162.81676 17.335 0.018
3163.62966 17.390 0.015
3163.65141 17.390 0.015
3164.73902 17.525 0.017
3165.75915 17.729 0.017
3166.90431 17.968 0.043
3168.75235 18.228 0.030
3169.72865 18.208 0.029
3170.80575 18.163 0.025
3171.82850 18.002 0.021
3172.75544 17.871 0.020
3174.71241 17.515 0.016
3175.72170 17.481 0.016
3177.75889 17.371 0.021
3178.78541 17.360 0.014
3179.79515 17.389 0.016
3180.72405 17.486 0.014
3182.77501 17.823 0.022
3183.74360 18.052 0.028
3184.70142 18.256 0.027
3185.75408 18.268 0.035
3193.53962 17.405 0.016
3194.59822 17.302 0.018
3195.64553 17.324 0.013
3195.80321 17.315 0.015
3196.54866 17.331 0.017
3197.51617 17.498 0.018
3199.62603 17.864 0.022
3201.51783 18.150 0.029
3202.57222 18.199 0.028
3203.66177 18.146 0.025
3204.65608 18.059 0.024
3205.76972 18.000 0.023
3206.72056 17.769 0.025
3210.54802 17.376 0.021
3211.58637 17.314 0.016
3217.65498 18.075 0.036
3218.65338 18.197 0.040
3219.60924 18.287 0.051
3223.65456 17.677 0.026
3224.70008 17.500 0.018
3226.61742 17.396 0.019
3228.60383 17.340 0.017
3229.63630 17.327 0.015
3230.66988 17.426 0.017
3238.62228 18.050 0.028
3239.70096 17.904 0.030
3240.68209 17.670 0.027
3241.65702 17.506 0.020
3245.55687 17.337 0.019
3246.66059 17.397 0.023
3247.62676 17.434 0.020
3249.52877 17.774 0.024
3250.66144 18.114 0.038
3253.52921 18.313 0.030
3256.63849 17.921 0.032
3267.53456 18.128 0.033
3267.58718 18.089 0.030
3268.55269 18.208 0.033
3272.58998 17.944 0.033
3275.57296 17.482 0.024
3278.60182 17.424 0.022
3282.57586 17.760 0.018
3288.54839 18.117 0.034
3293.51903 17.434 0.014
3295.52921 17.349 0.012
3299.55349 17.853 0.017
3306.52620 17.880 0.051
3314.50326 17.529 0.036
3408.89305 17.467 0.028
3414.86864 17.474 0.020
3421.90025 18.217 0.029
3422.87458 18.102 0.028
3426.86572 17.471 0.018
3429.85652 17.354 0.018
3432.89116 17.819 0.028
3442.89366 17.501 0.017
3445.80640 17.334 0.013
3447.85704 17.471 0.018
3449.86967 17.904 0.021
3452.89025 18.275 0.025
3455.82450 18.026 0.039
3457.85803 17.592 0.018
3459.85318 17.503 0.019
3467.88304 18.146 0.024
3468.79160 18.331 0.029
3468.86544 18.316 0.027
3468.91501 18.278 0.028
3469.78897 18.313 0.027
3470.80188 18.234 0.024
3471.92829 18.103 0.046
3472.76436 18.008 0.024
3473.78413 17.826 0.022
3474.78079 17.548 0.018
3475.80638 17.428 0.015
3476.90635 17.446 0.014
3477.76819 17.357 0.014
3479.76705 17.415 0.013
3480.72717 17.468 0.015
3481.74511 17.540 0.016
3482.72186 17.712 0.020
3496.72465 17.348 0.017
3497.79621 17.470 0.018
3498.92050 17.579 0.023
3499.86734 17.802 0.020
3500.73356 18.056 0.023
3501.66786 18.224 0.032
3501.72784 18.214 0.030
3502.62798 18.408 0.037
3503.63626 18.319 0.032
3504.66647 18.169 0.035
3506.73149 17.940 0.020
3506.87247 17.893 0.021
3508.66022 17.510 0.023
3508.82289 17.485 0.017
3509.60582 17.438 0.020
3510.75895 17.410 0.016
3510.92411 17.372 0.016
3511.59580 17.379 0.024
3511.61492 17.346 0.022
3511.64734 17.381 0.016
3511.68168 17.341 0.015
3511.68483 17.390 0.016
3511.73442 17.306 0.016
3511.76343 17.307 0.015
3511.79170 17.309 0.014
3511.82381 17.329 0.014
3511.86557 17.274 0.014
3511.89476 17.341 0.016
3511.93323 17.300 0.015
